ID,ZONEID,TIMESTAMP,U10,V10,U100,V100,TARGETVAR
2055,3,20131224 15:00,-2.4394449677,-0.8515161629,-3.6430621912,-2.2341832468,0.0080404928
2056,3,20131224 16:00,-2.3268387662,-0.6242094402,-3.3513258384,-2.2936899748,0.0415420212
2057,3,20131224 17:00,-2.2050312798,-0.7565019528,-2.799778998,-2.4722101588,0.0575883476
2058,3,20131224 18:00,-2.0692027878,-1.0229054319,-1.8904422911,-2.8397517141,0.0154625208
2059,3,20131224 19:00,-2.1669116707,-0.8337862385,-1.9157628047,-2.8076647529,0.0009547044
2060,3,20131224 20:00,-1.5136204396,-0.5223760284,-1.77374775,-2.7854955797,0.0118093473
2061,3,20131224 21:00,-1.2923514445,-0.9187989528,-1.2420169637,-2.8403351134,0.0193250002
2062,3,20131224 22:00,-0.60882742,-1.5016133899,-0.6651496097,-2.2190148652,0.0054590549
2063,3,20131224 23:00,0.4090099575,-2.7227051045,0.6817916263,-3.5754182239,0.004131201
2064,3,20131225 0:00,0.9492568307,-3.4446312559,1.2537049668,-4.533943264,0.0135706667
2065,3,20131225 1:00,1.6257479057,-3.4122541925,2.0947185579,-4.4654984957,0.0233895835
2066,3,20131225 2:00,1.8081268072,-3.5279251461,2.3225245715,-4.6369037679,0.1102829897
2067,3,20131225 3:00,2.2012358548,-3.2438136433,2.8613930568,-4.2507256244,0.1416081893
2068,3,20131225 4:00,2.125491485,-3.1800679718,2.7628133244,-4.1583113361,0.0999545384
2069,3,20131225 5:00,2.1546890354,-2.9829207625,2.8174663366,-3.9063662371,0.0682773463
2070,3,20131225 6:00,1.9249170086,-2.8600731439,2.5283672251,-3.7700680688,0.045485072
2071,3,20131225 7:00,2.2549762735,-2.5607639975,3.10145769,-3.5134764414,0.0135522117
2072,3,20131225 8:00,1.7548095413,-1.9106425795,2.988065459,-3.2279730813,0.0355054624
2073,3,20131225 9:00,1.0608387792,-1.4610456248,2.4931236939,-2.9548604638,0.0217840056
2074,3,20131225 10:00,0.8450307983,-2.5540094893,1.9966496013,-3.5439370169,0.0347006479
2075,3,20131225 11:00,0.2894310357,-2.8005490401,1.5093694735,-4.3890889165,0.0792413669
2076,3,20131225 12:00,0.8166795538,-2.5784945817,1.4761690455,-5.2492129633,0.3337355959
2077,3,20131225 13:00,1.839863275,1.5472434825,3.4063908518,2.4614428829,0.3278727794
2078,3,20131225 14:00,0.1146688865,2.3024819351,0.7263501485,6.2963777089,0.1102240244
2079,3,20131225 15:00,-0.7824152695,2.1091341367,-0.3442359605,4.7707675297,0.1080161864
2080,3,20131225 16:00,-1.5500146368,1.4518360536,-1.4904168902,3.1692640523,0.0084829608
2081,3,20131225 17:00,-1.2796199313,1.4239737071,-1.1144858901,2.1738743991,0
2082,3,20131225 18:00,-1.1179755221,0.3736476759,-0.9193695286,1.1862289599,0.0022429478
2083,3,20131225 19:00,-2.0434109226,-0.2055514057,-3.0222335605,-0.4101117081,0.1910111037
2084,3,20131225 20:00,-1.5754038111,-0.7476006919,-3.3981645606,-2.5144728215,0.341448401
2085,3,20131225 21:00,-0.6283876125,-0.3026474616,-1.1768005396,-1.8288517326,0.360696875
2086,3,20131225 22:00,0.0042259786,-0.0569522244,0.3580807856,-0.3306044433,0.1823134384
2087,3,20131225 23:00,-0.8264231714,0.1009344057,-0.9730009892,0.0942947708,0.0708268257
2088,3,20131226 0:00,-0.1430312319,-0.1532039668,-0.1710829591,-0.1803666896,0.1758753717
2089,3,20131226 1:00,2.3309053667,3.0777695294,3.0521508213,3.990118987,0.1244838261
2090,3,20131226 2:00,2.6946349879,2.7876709804,3.4952044264,3.5869284006,0.3972619242
2091,3,20131226 3:00,2.8230705886,2.7165321642,3.6090791592,3.4941487486,0.5096114101
2092,3,20131226 4:00,2.8225568462,3.5110695914,3.6097014255,4.5548148934,0.5490108662
2093,3,20131226 5:00,3.0686394571,4.2053659594,3.9382580315,5.5816909181,0.5625234628
2094,3,20131226 6:00,2.9201679027,4.7615421583,3.8424290214,6.404680794,0.6704019162
2095,3,20131226 7:00,2.5209900557,4.8816466531,3.3458605146,6.6394934934,0.6184909312
2096,3,20131226 8:00,2.0396134244,5.3726892607,2.7323059434,7.510591337,0.6714898435
2097,3,20131226 9:00,1.6229683357,5.411030311,2.2867632731,8.1079319358,0.694793008
2098,3,20131226 10:00,1.2366340489,4.6474428883,1.9619402648,8.0712782461,0.6576270571
2099,3,20131226 11:00,0.7208366765,4.6954846862,1.1100577011,8.0552422569,0.697108881
2100,3,20131226 12:00,0.1043457932,4.5065510771,0.0478491281,7.9246634874,0.7121829479
2101,3,20131226 13:00,-0.166396453,4.2446308903,-0.4792104274,7.458474372,0.7612572697
2102,3,20131226 14:00,-0.5409146646,3.8168741127,-1.1282341776,7.1079734645,0.5601864495
2103,3,20131226 15:00,-0.2711999032,3.4265345046,-0.7884767782,6.4361800585,0.404809533
2104,3,20131226 16:00,0.1326016254,3.5577255682,0.031047938,6.7065010198,0.4415073627
2105,3,20131226 17:00,0.0252294632,4.0834137031,-0.0398904201,6.8090168081,0.3763493442
2106,3,20131226 18:00,-0.1186184096,4.2090614823,-0.3547571676,6.7975625301,0.2968995776
2107,3,20131226 19:00,0.0272844328,4.1277599781,-0.1637214137,6.7643451238,0.3126974342
2108,3,20131226 20:00,0.1259229741,4.6807025945,0.0615389867,6.9962942538,0.358845988
2109,3,20131226 21:00,-0.380627035,4.8756414284,-0.6260652741,6.9000783184,0.384424503
2110,3,20131226 22:00,-0.8548112727,4.5328816779,-1.2508206386,6.2013673591,0.4907981972
2111,3,20131226 23:00,-1.0305111745,4.184578643,-1.4630134467,5.5702366401,0.5427762492
2112,3,20131227 0:00,-1.1111687317,3.8339659062,-1.5308404733,5.014704156,0.3305820515
2113,3,20131227 1:00,-1.4369655657,2.8590537065,-1.970568986,3.6175495126,0.1549393931
2114,3,20131227 2:00,-0.9437463275,3.0955168533,-1.3094692523,3.9154585031,0.1404743363
2115,3,20131227 3:00,-1.1678186879,3.2738025591,-1.6051340986,4.1525349325,0.1842246469
2116,3,20131227 4:00,-1.1205771264,3.0931709887,-1.5519487394,3.9074991025,0.1818579175
2117,3,20131227 5:00,-1.0863378296,2.9144161099,-1.4901850965,3.6704226731,0.1819119296
2118,3,20131227 6:00,-1.0642339797,2.783047695,-1.4764598425,3.5072549627,0.1429324414
2119,3,20131227 7:00,-0.9853535743,2.4926296636,-1.3700891241,3.1428281251,0.1062229076
2120,3,20131227 8:00,-1.2766043019,2.1651469722,-1.811584794,2.783518045,0.0664516593
2121,3,20131227 9:00,-0.9407124657,1.4130627971,-2.2273456126,3.0001274445,0.0635312814
2122,3,20131227 10:00,-1.5084780211,2.0562988571,-3.1795351078,3.3514781241,0.1239310779
2123,3,20131227 11:00,-1.6961440406,1.9465123961,-3.5781393589,2.8375282627,0.1835611682
2124,3,20131227 12:00,-2.2370382491,1.0499229646,-4.2489611475,1.5401459797,0.0662229988
2125,3,20131227 13:00,-2.1442887614,-0.0409040517,-3.7068136151,-0.3104146386,0.0086693104
2126,3,20131227 14:00,-2.0502390473,-0.901836342,-2.9759438404,-1.6629441965,0
2127,3,20131227 15:00,-2.0177333857,-1.1035806934,-2.7231704128,-2.4583157188,0
2128,3,20131227 16:00,-1.9158823128,-1.1096799412,-2.8569916392,-3.5663779754,0.0129355474
2129,3,20131227 17:00,-1.9652909184,-1.0524408462,-2.9748000692,-4.0666831502,0.060910683
2130,3,20131227 18:00,-1.9808936359,-1.1950694109,-3.0554359364,-4.6653437742,0.0721704343
2131,3,20131227 19:00,-1.8998461864,-1.4498303011,-2.6013587837,-5.2622988124,0.1866588979
2132,3,20131227 20:00,-1.7312501551,-1.314708503,-2.935339964,-5.4880046697,0.3254002705
2133,3,20131227 21:00,-2.0463383679,-2.7433400147,-2.9101769983,-6.0178733321,0.5230434453
2134,3,20131227 22:00,-1.5466179974,-3.7853730483,-1.9997351507,-5.8387868207,0.6025490348
2135,3,20131227 23:00,-1.1275116675,-4.8808917937,-1.3289133622,-6.8774885871,0.5607630495
2136,3,20131228 0:00,0.2520286094,-5.5804286029,0.4954016467,-7.673428638,0.7572759825
2137,3,20131228 1:00,0.6391329562,-7.2848150061,1.0719081854,-10.2531482461,0.7951382541
2138,3,20131228 2:00,1.6866179929,-7.6200103793,2.5169536141,-10.7868614383,0.9300896257
2139,3,20131228 3:00,4.9294625897,-6.4366043027,7.0491940967,-9.2274647929,0.9198471361
2140,3,20131228 4:00,7.4603343809,-3.2515350753,10.6895525407,-4.7108796332,0.848736287
2141,3,20131228 5:00,5.4371339842,8.2725294022,7.8387669189,11.8556971188,0.8234336991
2142,3,20131228 6:00,4.6754067401,8.202637601,6.6798404851,11.6845511008,0.8549461514
2143,3,20131228 7:00,4.3460587756,8.4113620958,6.2064436027,12.1341821029,0.8018819563
2144,3,20131228 8:00,3.9647548488,8.5349802476,5.7498092472,12.5891800534,0.8392941251
2145,3,20131228 9:00,3.2840436816,7.7794831581,4.9966515698,12.0566595163,0.8586938447
2146,3,20131228 10:00,2.5408092377,6.7149406891,4.1267342217,11.1389113568,0.8956689506
2147,3,20131228 11:00,2.2656187594,6.8014733954,3.5753048861,11.0023523389,0.9041618127
2148,3,20131228 12:00,2.2735442451,6.7691424941,3.5874432677,10.996389063,0.9102942515
2149,3,20131228 13:00,1.9838237095,6.2623080716,3.177050366,10.4262998878,0.9202792616
2150,3,20131228 14:00,1.8112242415,5.8743372566,2.9776340968,10.2336860765,0.9212533217
2151,3,20131228 15:00,1.7372530409,5.8467608997,2.8961335346,10.3547405771,0.9187780945
2152,3,20131228 16:00,1.5303098012,5.5524546074,2.5221557777,9.8156604366,0.9153805863
2153,3,20131228 17:00,1.4611819531,5.3285155708,2.3863215074,9.4733684005,0.9067612599
2154,3,20131228 18:00,1.3762031334,4.8435520521,2.307711036,8.9390588807,0.8924753423
2155,3,20131228 19:00,1.2771345612,4.4389403321,2.1227452212,8.2312180324,0.8989030616
2156,3,20131228 20:00,1.4268381814,4.1089749575,2.1851711837,7.1643879756,0.8677313681
2157,3,20131228 21:00,1.5435189442,5.1487937962,2.0730356584,7.3862218387,0.698696897
2158,3,20131228 22:00,1.5950346017,4.9567102065,2.0869080945,6.8399857671,0.8510670135
2159,3,20131228 23:00,1.4994884677,4.9728756571,1.9609001332,6.7308578183,0.7550231263
2160,3,20131229 0:00,1.4167111718,5.109806533,1.822175772,6.8531049741,0.666120372
2161,3,20131229 1:00,0.8507384107,5.0141281983,1.0479771536,6.652732338,0.6752312586
2162,3,20131229 2:00,0.7323128432,4.9275171865,0.8832914579,6.5054528985,0.6739655127
2163,3,20131229 3:00,0.7836581941,4.7140109714,0.943933844,6.1980311864,0.6473085009
2164,3,20131229 4:00,0.8490821091,4.5518671005,1.0271684917,5.9690727564,0.5568992126
2165,3,20131229 5:00,0.9708202799,4.520646852,1.187692455,5.9414176651,0.4346731887
2166,3,20131229 6:00,0.9182327027,4.5569026244,1.1205102037,6.0250260806,0.4298902172
2167,3,20131229 7:00,0.7749626105,4.6757409894,0.9338267797,6.2674904853,0.3983318589
2168,3,20131229 8:00,0.39152878,4.5614345959,0.4397696925,6.2552707939,0.4120623119
2169,3,20131229 9:00,-0.0258592342,3.7990562711,-0.1583307043,6.1774506533,0.4588396842
2170,3,20131229 10:00,-0.1670589494,2.7854053016,-0.6060142021,6.2018900363,0.4620116791
2171,3,20131229 11:00,-0.4076367631,2.5653529053,-1.2100599308,6.0919128129,0.5678083199
2172,3,20131229 12:00,-0.7215059246,2.4767276839,-2.0150578803,6.0115201058,0.4943455908
2173,3,20131229 13:00,-0.8817531086,2.2617108116,-2.537652561,5.6147017033,0.4123112327
2174,3,20131229 14:00,-0.8444863217,2.0592827491,-2.5430033598,5.0313722202,0.3707773128
2175,3,20131229 15:00,-0.8026647052,2.0346086818,-2.3551308693,4.4866312366,0.5016888496
2176,3,20131229 16:00,-0.9774045286,2.1720784854,-2.2980556824,3.8370581628,0.4971998037
2177,3,20131229 17:00,-1.1653947651,2.0366228914,-2.384262996,3.1251003483,0.4814865674
2178,3,20131229 18:00,-1.1231590732,2.1187019317,-2.3051900807,3.3688510364,0.5158905858
2179,3,20131229 19:00,-1.2908596146,1.9711610802,-2.194606906,3.1804105309,0.3503220672
2180,3,20131229 20:00,-0.9608415121,1.1785696117,-1.911609104,2.5482022819,0.3349320166
2181,3,20131229 21:00,-0.7749216526,0.7137907518,-1.2944836449,1.6857493196,0.2975535978
2182,3,20131229 22:00,0.0399787561,0.8809701467,0.074131776,1.157730019,0.1815711911
2183,3,20131229 23:00,1.293385025,1.1423138393,1.6549955483,1.450359473,0.1450110985
2184,3,20131230 0:00,2.444100592,1.3804941218,3.1454902746,1.7584243268,0.0499588143
2185,3,20131230 1:00,1.6363163579,2.4582397966,2.05908007,3.1457686958,0.0762021569
2186,3,20131230 2:00,2.006303454,2.9635189967,2.5405980807,3.8196994675,0.120443548
2187,3,20131230 3:00,2.0735328165,3.0535002242,2.6460021429,3.939342409,0.2024788103
2188,3,20131230 4:00,2.1669319981,3.0976256338,2.7842369785,4.0040767541,0.2182897245
2189,3,20131230 5:00,2.28785461,3.1097384913,2.9760378128,4.0312420596,0.2633471812
2190,3,20131230 6:00,2.3009395195,3.1287729817,3.0267239192,4.0780588628,0.3353515162
2191,3,20131230 7:00,2.2779281269,3.1209861447,3.0497630585,4.1133159615,0.3191215449
2192,3,20131230 8:00,2.1371525489,3.1110362975,2.9841015116,4.2549223415,0.3815963952
2193,3,20131230 9:00,1.1431506311,2.7666850617,2.1500846701,5.2629285729,0.4748693521
2194,3,20131230 10:00,0.4952220093,3.2265410461,0.8760202687,7.1269309217,0.3612019141
2195,3,20131230 11:00,0.0679320338,3.5259016681,-0.0795280324,7.3321156764,0.3832186307
2196,3,20131230 12:00,-0.2226431978,3.3420457948,-0.6549305356,7.0009301428,0.4783415797
2197,3,20131230 13:00,-0.407185542,2.7515439898,-1.0805786336,6.1830810502,0.365435737
2198,3,20131230 14:00,-0.4965238896,2.4396379082,-1.334585144,5.860565295,0.3393737958
2199,3,20131230 15:00,-0.5434490823,2.2004089719,-1.4808836783,5.6357290427,0.4616664402
2200,3,20131230 16:00,-0.543900286,1.9533931985,-1.4469009479,5.0155508969,0.5267195723
2201,3,20131230 17:00,-0.6377506714,2.1571487664,-1.2481883717,4.4346757463,0.4092364646
2202,3,20131230 18:00,-0.7279914265,2.3565783137,-1.1174412564,4.3167667605,0.3045543149
2203,3,20131230 19:00,-0.7609293021,2.4253620404,-1.2844750161,4.4213820861,0.3225816166
2204,3,20131230 20:00,-0.622409743,1.3996625682,-1.649069395,4.1890320259,0.3483397362
2205,3,20131230 21:00,-1.008640175,1.88633988,-1.5096826024,2.9573455126,0.2701156355
2206,3,20131230 22:00,-1.018566658,1.7985216629,-1.3478326491,2.4169293278,0.2852716309
2207,3,20131230 23:00,-0.6918951244,1.3996625682,-0.9066331321,1.7921273002,0.1939436366
2208,3,20131231 0:00,0.1347101926,1.0527157202,0.14337564,1.3129775491,0.0930564491
2209,3,20131231 1:00,0.5971216456,1.3657282653,0.7154155426,1.6999882761,0.0549344403
2210,3,20131231 2:00,1.0699238199,1.5253606506,1.3114819883,1.9051176867,0.0518646222
2211,3,20131231 3:00,1.0750884911,1.5710371738,1.3182484805,1.9565568661,0.0574641145
2212,3,20131231 4:00,0.9962098762,1.3252315539,1.2198267763,1.6347483412,0.0463380493
2213,3,20131231 5:00,1.1793209466,1.023389787,1.452963188,1.2407995037,0.0352520449
2214,3,20131231 6:00,1.3333220521,0.5595611747,1.6541125459,0.6442304838,0.0069858618
2215,3,20131231 7:00,1.4507009434,0.0787804508,1.8017451021,0.0175507247,0.0010118697
2216,3,20131231 8:00,1.458682708,-0.4076509771,1.8767916515,-0.6298301675,0
2217,3,20131231 9:00,1.0027830941,-0.59506599,1.8066661873,-1.0106055567,0
2218,3,20131231 10:00,1.329096412,-1.7944278939,2.1314578109,-2.2194262731,0
2219,3,20131231 11:00,1.3732308751,-2.4108255116,2.9815752804,-3.5248522777,0
2220,3,20131231 12:00,0.9281301192,-2.8977278315,2.7601264461,-4.4150010046,0.0225501102
2221,3,20131231 13:00,0.1402830006,-3.1195179598,1.377301503,-5.5334895035,0.2548259607
2222,3,20131231 14:00,-0.0118400426,-3.1510677232,0.9005713735,-6.3489886895,0.4383538255
2223,3,20131231 15:00,-1.0945429362,-2.9989696098,-0.9319177304,-7.141277514,0.6523192417
2224,3,20131231 16:00,-1.6227479472,-2.5511513253,-1.8583120206,-7.0597275954,0.7026894737
2225,3,20131231 17:00,-1.6635958014,-2.5247813737,-2.4322335829,-7.6299497185,0.6570873642
2226,3,20131231 18:00,-1.5086556648,-2.5506804333,-2.0766851767,-7.6073666641,0.7335838969
2227,3,20131231 19:00,-1.49222262,-2.5991823085,-1.8509303928,-7.7811307215,NA
2228,3,20131231 20:00,-2.2359352755,-2.8454588203,-3.7750747087,-7.975595912,NA
2229,3,20131231 21:00,-1.5626499548,-3.0969151441,-2.3824075951,-7.9210201972,NA
2230,3,20131231 22:00,-1.8241701247,-3.643149855,-2.6862846067,-8.4874784779,NA
2231,3,20131231 23:00,-1.2030010318,-4.721021625,-1.4578587119,-9.3807637401,NA
2232,3,20140101 0:00,-1.0288107571,-4.2355319811,-1.8712298693,-8.5991391357,NA
2233,4,20131201 1:00,1.2377360438,-4.4657524955,1.7060110683,-5.7469976919,0.0759294266
2234,4,20131201 2:00,0.7251686941,-2.8803797174,1.0683735401,-3.6455735415,0.143194707
2235,4,20131201 3:00,1.2909586591,-3.5760386578,1.7150512979,-4.5701219266,0.2258979206
2236,4,20131201 4:00,0.2423292917,-2.7972857143,0.404820687,-3.5464682139,0.1666666667
2237,4,20131201 5:00,1.2583538137,-2.0448796499,1.4902509217,-2.6916847634,0
2238,4,20131201 6:00,1.8270206769,-2.7952590313,2.2237148838,-3.5542923187,0.0716761185
2239,4,20131201 7:00,1.1432778886,-0.8486300081,1.1479275606,-1.3270304827,0.1168872086
2240,4,20131201 8:00,0.1622556271,1.5180290673,0.10649311,1.7582748476,0.5
2241,4,20131201 9:00,-1.9795950287,-0.5101739468,-4.3865010042,-1.6360826227,0.975110271
2242,4,20131201 10:00,-2.3286586682,-1.7910376039,-4.8005435202,-5.1543217525,0.6803717706
2243,4,20131201 11:00,-2.4768189217,-4.2570041464,-4.0194676822,-9.0311656861,0.3553875236
2244,4,20131201 12:00,-2.2495439697,-3.7518534082,-3.9899362655,-8.4652221048,0.4253308129
2245,4,20131201 13:00,-2.4235963064,-3.4595043852,-4.2093125039,-8.1933344626,0.6252362949
2246,4,20131201 14:00,-2.1291937313,-3.7493200544,-3.5632374281,-8.8088307077,0.7288909893
2247,4,20131201 15:00,-1.9656900211,-4.4394056165,-3.1045964461,-9.9087694423,0.5122873346
2248,4,20131201 16:00,-1.5854599853,-4.9896500515,-2.3898156252,-10.4134242026,0.3831127914
2249,4,20131201 17:00,-1.4027769542,-5.1071976656,-2.2023815314,-10.5933786132,0.4456521739
2250,4,20131201 18:00,0.542485663,-3.1093948966,0.4837720256,-8.1783382617,0.6173597984
2251,4,20131201 19:00,2.1410820558,-0.5380408381,3.8533669408,-4.3640871666,0.7712665406
2252,4,20131201 20:00,2.1300539463,0.2366587394,4.8007830035,-2.4576136278,0.8757088847
2253,4,20131201 21:00,2.3415059587,-0.5983346574,4.0679217234,-2.849470877,0.8933522369
2254,4,20131201 22:00,2.0672416705,-1.5199687524,3.4664451136,-3.3202211831,0.9179269061
2255,4,20131201 23:00,2.6373469828,-2.3787756744,3.2910646593,-3.2413281263,0.7874921235
2256,4,20131202 0:00,3.409314647,-2.3585088444,4.192676892,-3.2361120564,0.831915564
2257,4,20131202 1:00,4.2258965415,-4.2788012378,5.4541197486,-5.7187382101,0.8008821676
2258,4,20131202 2:00,5.8443337478,-3.3984258173,7.529113295,-4.7047843214,0.9005986137
2259,4,20131202 3:00,5.9170724986,-1.9732612567,7.597776907,-2.8513007547,0.8601134216
2260,4,20131202 4:00,5.4620512017,-1.3715038322,7.0130958475,-2.0292738521,0.8119092628
2261,4,20131202 5:00,5.1448294272,-0.0866057198,6.5204864495,-0.3568534798,0.8311279143
2262,4,20131202 6:00,4.743553985,1.2902076078,6.0356797348,1.4972336309,0.9462822936
2263,4,20131202 7:00,4.2400401875,1.8651564279,5.4317520568,2.3180534455,0.7537807183
2264,4,20131202 8:00,3.9325169131,2.0724443871,5.109761331,2.7465696723,0.6361058601
2265,4,20131202 9:00,4.715266693,1.8057945181,7.0609523043,2.7791610473,0.1274417139
2266,4,20131202 10:00,4.269539792,1.5898895074,7.229490261,2.8461544292,0.2723692502
2267,4,20131202 11:00,2.3161002277,2.053774109,4.4470534397,4.1510165169,0.2323566478
2268,4,20131202 12:00,0.9853851915,2.6382974307,3.4592337494,4.049621128,0.1121613106
2269,4,20131202 13:00,0.0599866391,1.8512734006,2.1816744238,3.0429097671,0.0039382483
2270,4,20131202 14:00,0.3351815798,-1.2987376202,2.1972797901,-2.8500936667,0.0059861374
2271,4,20131202 15:00,-0.3562406574,-1.7664520225,0.8911106262,-5.3107424787,0.115942029
2272,4,20131202 16:00,-1.6889762145,-0.1210739255,-0.6735874404,-2.972009551,0.0964083176
2273,4,20131202 17:00,-0.6015318894,0.9570149527,-0.1840991157,0.0070835409,0.0987712665
2274,4,20131202 18:00,-1.8013171741,0.1929697264,-1.4325284242,-0.2240738039,0.6458727158
2275,4,20131202 19:00,-1.6340180472,-0.5141072155,-0.4504307016,-1.4118483592,0.1260239445
2276,4,20131202 20:00,-2.1330866988,-0.7371931023,-2.5316663945,-2.4740857664,0.2222747322
2277,4,20131202 21:00,-2.1039911985,-0.9741620165,-2.4614422459,-2.7046395672,0.0896345306
2278,4,20131202 22:00,-1.2472903552,-1.8736864402,-1.4138019846,-2.743869926,0.2449590422
2279,4,20131202 23:00,-1.7544410902,-2.700923377,-2.0390569966,-3.5821925161,0.2356647763
2280,4,20131203 0:00,-0.9539107268,-3.4764580052,-0.9789324421,-4.427757634,0.4807813485
2281,4,20131203 1:00,1.661886358,-5.9069098624,2.4136480556,-7.7259799751,0.8620037807
2282,4,20131203 2:00,4.9005136018,-5.7734395052,6.5494308532,-7.7099079994,0.9024889729
2283,4,20131203 3:00,6.3429274163,-1.1260118956,8.2292790022,-1.9124249362,0.8616887209
2284,4,20131203 4:00,3.7882532741,4.7707187124,4.9281237117,6.2553530986,0.9481726528
2285,4,20131203 5:00,3.3188999389,3.4672093619,4.2518356916,4.3646458809,0.8980781348
